pizza_id,order_id,pizza_name,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,num_of_ingredients
3389,1495,The Italian Supreme Pizza,1,26/03/2015,14:54,16.5,,M,Supreme,6
3390,1496,The Chicken Alfredo Pizza,1,26/03/2015,15:16,16.75,,M,Chicken,6
3391,1496,The Pepper Salami Pizza,1,26/03/2015,15:16,16.5,,M,Supreme,6
3392,1497,The Italian Vegetables Pizza,1,26/03/2015,15:37,12.75,,S,Veggie,7
3393,1498,The Brie Carre Pizza,1,26/03/2015,15:46,23.65,,S,Supreme,6
3394,1498,The Sicilian Pizza,1,26/03/2015,15:46,12.25,,S,Supreme,6
3395,1499,The Napolitana Pizza,1,26/03/2015,15:55,20.5,,L,Classic,5
3396,1500,The Chicken Pesto Pizza,1,26/03/2015,16:09,20.75,,L,Chicken,6
3397,1500,The Four Cheese Pizza,1,26/03/2015,16:09,14.75,,M,Veggie,5
3398,1500,The Southwest Chicken Pizza,1,26/03/2015,16:09,20.75,,L,Chicken,8
3399,1500,The Thai Chicken Pizza,1,26/03/2015,16:09,20.75,,L,Chicken,5
3400,1501,The Italian Vegetables Pizza,1,26/03/2015,16:17,12.75,,S,Veggie,7
3401,1501,The Greek Pizza,1,26/03/2015,16:17,25.5,,XL,Classic,6
3402,1502,The Hawaiian Pizza,1,26/03/2015,16:20,16.5,,L,Classic,3
3403,1502,The Southwest Chicken Pizza,1,26/03/2015,16:20,20.75,,L,Chicken,8
3404,1503,The Calabrese Pizza,1,26/03/2015,16:30,16.25,,M,Supreme,6
3405,1503,The Prosciutto and Arugula Pizza,1,26/03/2015,16:30,12.5,,S,Supreme,3
3406,1504,The Classic Deluxe Pizza,1,26/03/2015,16:51,16,,M,Classic,5
3407,1504,The Hawaiian Pizza,1,26/03/2015,16:51,13.25,,M,Classic,3
3408,1504,The Mediterranean Pizza,1,26/03/2015,16:51,16,,M,Veggie,7
3409,1504,The Soppressata Pizza,1,26/03/2015,16:51,20.75,,L,Supreme,5
3410,1505,The Spicy Italian Pizza,1,26/03/2015,17:00,20.75,,L,Supreme,6
3411,1506,The California Chicken Pizza,1,26/03/2015,17:10,16.75,,M,Chicken,7
3412,1506,The Five Cheese Pizza,1,26/03/2015,17:10,18.5,,L,Veggie,6
3413,1506,The Hawaiian Pizza,1,26/03/2015,17:10,10.5,,S,Classic,3
3414,1506,The Pepperoni Pizza,1,26/03/2015,17:10,9.75,,S,Classic,2
3415,1507,The Spicy Italian Pizza,1,26/03/2015,17:10,20.75,,L,Supreme,6
3416,1508,The Italian Capocollo Pizza,1,26/03/2015,17:12,20.5,,L,Classic,6
3417,1508,The Napolitana Pizza,1,26/03/2015,17:12,20.5,,L,Classic,5
3418,1509,The Hawaiian Pizza,1,26/03/2015,17:30,10.5,,S,Classic,3
3419,1509,The Soppressata Pizza,1,26/03/2015,17:30,16.5,,M,Supreme,5
3420,1509,The Spicy Italian Pizza,1,26/03/2015,17:30,20.75,,L,Supreme,6
3421,1510,The Big Meat Pizza,1,26/03/2015,17:40,12,,S,Classic,4
3422,1511,The Pepperoni Pizza,1,26/03/2015,17:43,9.75,,S,Classic,2
3423,1512,The Barbecue Chicken Pizza,1,26/03/2015,17:50,12.75,,S,Chicken,6
3424,1513,The Italian Vegetables Pizza,1,26/03/2015,17:55,16.75,,M,Veggie,7
3425,1514,The Chicken Pesto Pizza,1,26/03/2015,17:58,20.75,,L,Chicken,6
3426,1514,"The Pepperoni, Mushroom, and Peppers Pizza",1,26/03/2015,17:58,11,,S,Classic,3
3427,1515,The Classic Deluxe Pizza,1,26/03/2015,18:12,16,,M,Classic,5
3428,1516,The California Chicken Pizza,1,26/03/2015,18:17,16.75,,M,Chicken,7
3429,1517,The Barbecue Chicken Pizza,1,26/03/2015,18:23,16.75,,M,Chicken,6
3430,1517,The Chicken Alfredo Pizza,1,26/03/2015,18:23,16.75,,M,Chicken,6
3431,1518,The Classic Deluxe Pizza,1,26/03/2015,18:34,16,,M,Classic,5
3432,1518,The Pepperoni Pizza,1,26/03/2015,18:34,15.25,,L,Classic,2
3433,1518,The Southwest Chicken Pizza,1,26/03/2015,18:34,20.75,,L,Chicken,8
3434,1518,The Thai Chicken Pizza,1,26/03/2015,18:34,20.75,,L,Chicken,5
3435,1519,The Hawaiian Pizza,1,26/03/2015,18:40,16.5,,L,Classic,3
3436,1520,The Green Garden Pizza,1,26/03/2015,18:45,12,,S,Veggie,5
3437,1520,The Italian Capocollo Pizza,1,26/03/2015,18:45,12,,S,Classic,6
3438,1520,The Spinach Supreme Pizza,1,26/03/2015,18:45,12.5,,S,Supreme,8
3439,1521,The California Chicken Pizza,1,26/03/2015,18:49,12.75,,S,Chicken,7
3440,1521,The Prosciutto and Arugula Pizza,1,26/03/2015,18:49,16.5,,M,Supreme,3
3441,1522,The Big Meat Pizza,1,26/03/2015,18:53,12,,S,Classic,4
3442,1523,The Big Meat Pizza,1,26/03/2015,18:56,12,,S,Classic,4
3443,1524,The Italian Supreme Pizza,1,26/03/2015,19:35,16.5,,M,Supreme,6
3444,1525,The Big Meat Pizza,1,26/03/2015,19:51,12,,S,Classic,4
3445,1525,The Thai Chicken Pizza,1,26/03/2015,19:51,20.75,,L,Chicken,5
3446,1526,The Barbecue Chicken Pizza,1,26/03/2015,20:01,16.75,,M,Chicken,6
3447,1526,The Prosciutto and Arugula Pizza,1,26/03/2015,20:01,20.75,,L,Supreme,3
3448,1526,The Soppressata Pizza,1,26/03/2015,20:01,20.75,,L,Supreme,5
3449,1526,The Southwest Chicken Pizza,1,26/03/2015,20:01,12.75,,S,Chicken,8
3450,1527,The Hawaiian Pizza,1,26/03/2015,20:08,10.5,,S,Classic,3
3451,1527,The Mediterranean Pizza,1,26/03/2015,20:08,20.25,,L,Veggie,7
3452,1527,The Spinach and Feta Pizza,1,26/03/2015,20:08,12,,S,Veggie,5
3453,1527,The Thai Chicken Pizza,1,26/03/2015,20:08,12.75,,S,Chicken,5
3454,1528,The Big Meat Pizza,1,26/03/2015,20:21,12,,S,Classic,4
3455,1528,The Green Garden Pizza,1,26/03/2015,20:21,12,,S,Veggie,5
3456,1528,The Spinach and Feta Pizza,1,26/03/2015,20:21,20.25,,L,Veggie,5
3457,1529,The Hawaiian Pizza,1,26/03/2015,20:25,16.5,,L,Classic,3
3458,1529,The Italian Capocollo Pizza,1,26/03/2015,20:25,20.5,,L,Classic,6
3459,1530,The Mexicana Pizza,1,26/03/2015,20:44,20.25,,L,Veggie,8
3460,1531,The Southwest Chicken Pizza,1,26/03/2015,21:23,12.75,,S,Chicken,8
3461,1532,The Hawaiian Pizza,1,27/03/2015,11:49,16.5,,L,Classic,3
3462,1533,The Spicy Italian Pizza,1,27/03/2015,11:50,12.5,,S,Supreme,6
3463,1533,The Thai Chicken Pizza,1,27/03/2015,11:50,20.75,,L,Chicken,5
3464,1533,The Greek Pizza,1,27/03/2015,11:50,20.5,,L,Classic,6
3465,1534,The Chicken Alfredo Pizza,1,27/03/2015,11:58,16.75,,M,Chicken,6
3466,1535,The Greek Pizza,1,27/03/2015,12:07,20.5,,L,Classic,6
3467,1536,The Calabrese Pizza,1,27/03/2015,12:20,16.25,,M,Supreme,6
3468,1536,The California Chicken Pizza,1,27/03/2015,12:20,12.75,,S,Chicken,7
3469,1536,The Italian Capocollo Pizza,1,27/03/2015,12:20,20.5,,L,Classic,6
3470,1536,The Italian Supreme Pizza,1,27/03/2015,12:20,16.5,,M,Supreme,6
3471,1536,The Italian Supreme Pizza,1,27/03/2015,12:20,12.5,,S,Supreme,6
3472,1536,The Mexicana Pizza,1,27/03/2015,12:20,20.25,,L,Veggie,8
3473,1536,The Napolitana Pizza,1,27/03/2015,12:20,16,,M,Classic,5
3474,1536,The Pepperoni Pizza,1,27/03/2015,12:20,12.5,,M,Classic,2
3475,1536,The Sicilian Pizza,1,27/03/2015,12:20,20.25,,L,Supreme,6
3476,1536,The Sicilian Pizza,1,27/03/2015,12:20,16.25,,M,Supreme,6
3477,1536,The Southwest Chicken Pizza,1,27/03/2015,12:20,16.75,,M,Chicken,8
3478,1536,The Spinach and Feta Pizza,1,27/03/2015,12:20,20.25,,L,Veggie,5
3479,1536,The Vegetables + Vegetables Pizza,1,27/03/2015,12:20,16,,M,Veggie,8
3480,1537,The Hawaiian Pizza,1,27/03/2015,12:26,16.5,,L,Classic,3
3481,1538,The Green Garden Pizza,1,27/03/2015,12:29,12,,S,Veggie,5
3482,1538,The Spinach Supreme Pizza,1,27/03/2015,12:29,20.75,,L,Supreme,8
3483,1539,The Classic Deluxe Pizza,1,27/03/2015,12:29,12,,S,Classic,5
3484,1540,The Spicy Italian Pizza,1,27/03/2015,12:35,16.5,,M,Supreme,6
3485,1541,The Classic Deluxe Pizza,1,27/03/2015,12:47,12,,S,Classic,5
3486,1541,The Sicilian Pizza,1,27/03/2015,12:47,20.25,,L,Supreme,6
3487,1541,The Spicy Italian Pizza,1,27/03/2015,12:47,20.75,,L,Supreme,6
3488,1542,The Sicilian Pizza,1,27/03/2015,12:53,12.25,,S,Supreme,6
3489,1543,The Five Cheese Pizza,1,27/03/2015,12:56,18.5,,L,Veggie,6
3490,1544,The Prosciutto and Arugula Pizza,1,27/03/2015,13:05,16.5,,M,Supreme,3
3491,1545,The Classic Deluxe Pizza,1,27/03/2015,13:08,12,,S,Classic,5
3492,1545,The Italian Supreme Pizza,1,27/03/2015,13:08,12.5,,S,Supreme,6
3493,1546,The Four Cheese Pizza,1,27/03/2015,13:12,17.95,,L,Veggie,5
3494,1546,The Italian Capocollo Pizza,1,27/03/2015,13:12,20.5,,L,Classic,6
3495,1546,The Spinach and Feta Pizza,1,27/03/2015,13:12,16,,M,Veggie,5
3496,1547,The California Chicken Pizza,1,27/03/2015,13:21,20.75,,L,Chicken,7
3497,1547,The Napolitana Pizza,1,27/03/2015,13:21,16,,M,Classic,5
3498,1547,The Sicilian Pizza,1,27/03/2015,13:21,16.25,,M,Supreme,6
3499,1547,The Sicilian Pizza,1,27/03/2015,13:21,12.25,,S,Supreme,6
3500,1548,The Spinach Pesto Pizza,1,27/03/2015,13:31,20.75,,L,Veggie,6
3501,1549,The Five Cheese Pizza,1,27/03/2015,13:41,18.5,,L,Veggie,6
3502,1549,The Italian Vegetables Pizza,1,27/03/2015,13:41,12.75,,S,Veggie,7
3503,1549,The Soppressata Pizza,1,27/03/2015,13:41,20.75,,L,Supreme,5
3504,1549,The Southwest Chicken Pizza,1,27/03/2015,13:41,16.75,,M,Chicken,8
3505,1550,The California Chicken Pizza,1,27/03/2015,13:43,16.75,,M,Chicken,7
3506,1550,The Green Garden Pizza,1,27/03/2015,13:43,20.25,,L,Veggie,5
3507,1550,The Pepperoni Pizza,1,27/03/2015,13:43,9.75,,S,Classic,2
3508,1550,The Pepper Salami Pizza,1,27/03/2015,13:43,20.75,,L,Supreme,6
3509,1550,The Southwest Chicken Pizza,1,27/03/2015,13:43,12.75,,S,Chicken,8
3510,1550,The Spicy Italian Pizza,1,27/03/2015,13:43,20.75,,L,Supreme,6
3511,1550,The Vegetables + Vegetables Pizza,1,27/03/2015,13:43,20.25,,L,Veggie,8
3512,1551,The Italian Capocollo Pizza,1,27/03/2015,13:59,16,,M,Classic,6
3513,1552,The Spinach Pesto Pizza,1,27/03/2015,14:22,16.5,,M,Veggie,6
3514,1553,The Soppressata Pizza,1,27/03/2015,14:33,16.5,,M,Supreme,5
3515,1554,The Prosciutto and Arugula Pizza,1,27/03/2015,14:33,20.75,,L,Supreme,3
3516,1555,The Hawaiian Pizza,1,27/03/2015,14:57,10.5,,S,Classic,3
3517,1555,The Vegetables + Vegetables Pizza,1,27/03/2015,14:57,12,,S,Veggie,8
3518,1556,The Green Garden Pizza,1,27/03/2015,15:30,12,,S,Veggie,5
3519,1557,The Five Cheese Pizza,1,27/03/2015,16:10,18.5,,L,Veggie,6
3520,1557,The Italian Supreme Pizza,1,27/03/2015,16:10,20.75,,L,Supreme,6
3521,1557,The Spicy Italian Pizza,1,27/03/2015,16:10,20.75,,L,Supreme,6
3522,1558,The Chicken Alfredo Pizza,1,27/03/2015,16:12,16.75,,M,Chicken,6
3523,1558,The Spicy Italian Pizza,1,27/03/2015,16:12,12.5,,S,Supreme,6
3524,1559,The Chicken Alfredo Pizza,1,27/03/2015,16:12,16.75,,M,Chicken,6
3525,1559,The Classic Deluxe Pizza,1,27/03/2015,16:12,16,,M,Classic,5
3526,1559,The Greek Pizza,1,27/03/2015,16:12,20.5,,L,Classic,6
3527,1560,The Green Garden Pizza,1,27/03/2015,16:16,12,,S,Veggie,5
3528,1560,The Pepperoni Pizza,1,27/03/2015,16:16,15.25,,L,Classic,2
3529,1561,The Barbecue Chicken Pizza,1,27/03/2015,16:25,20.75,,L,Chicken,6
3530,1561,The Four Cheese Pizza,1,27/03/2015,16:25,17.95,,L,Veggie,5
3531,1561,The Italian Vegetables Pizza,1,27/03/2015,16:25,16.75,,M,Veggie,7
3532,1561,"The Pepperoni, Mushroom, and Peppers Pizza",1,27/03/2015,16:25,17.5,,L,Classic,3
3533,1562,The Southwest Chicken Pizza,1,27/03/2015,16:48,16.75,,M,Chicken,8
3534,1562,The Spicy Italian Pizza,1,27/03/2015,16:48,12.5,,S,Supreme,6
3535,1563,The Classic Deluxe Pizza,1,27/03/2015,16:58,12,,S,Classic,5
3536,1564,The California Chicken Pizza,1,27/03/2015,17:00,16.75,,M,Chicken,7
3537,1564,The Five Cheese Pizza,1,27/03/2015,17:00,18.5,,L,Veggie,6
3538,1565,The Hawaiian Pizza,1,27/03/2015,17:04,16.5,,L,Classic,3
3539,1565,The Mexicana Pizza,1,27/03/2015,17:04,20.25,,L,Veggie,8
3540,1565,The Sicilian Pizza,1,27/03/2015,17:04,20.25,,L,Supreme,6
3541,1565,The Southwest Chicken Pizza,1,27/03/2015,17:04,16.75,,M,Chicken,8
3542,1566,The Classic Deluxe Pizza,1,27/03/2015,17:28,20.5,,L,Classic,5
3543,1566,The Classic Deluxe Pizza,1,27/03/2015,17:28,12,,S,Classic,5
3544,1566,The Spinach and Feta Pizza,1,27/03/2015,17:28,16,,M,Veggie,5
3545,1567,The Spinach Supreme Pizza,1,27/03/2015,17:31,12.5,,S,Supreme,8
3546,1568,The Barbecue Chicken Pizza,1,27/03/2015,17:41,20.75,,L,Chicken,6
3547,1569,The Barbecue Chicken Pizza,1,27/03/2015,17:45,20.75,,L,Chicken,6
3548,1569,The Southwest Chicken Pizza,1,27/03/2015,17:45,16.75,,M,Chicken,8
3549,1569,The Greek Pizza,1,27/03/2015,17:45,25.5,,XL,Classic,6
3550,1570,The Hawaiian Pizza,1,27/03/2015,17:49,13.25,,M,Classic,3
3551,1570,The Mediterranean Pizza,1,27/03/2015,17:49,20.25,,L,Veggie,7
3552,1570,The Spicy Italian Pizza,1,27/03/2015,17:49,12.5,,S,Supreme,6
3553,1570,The Thai Chicken Pizza,1,27/03/2015,17:49,20.75,,L,Chicken,5
3554,1571,The Southwest Chicken Pizza,1,27/03/2015,17:51,16.75,,M,Chicken,8
3555,1572,The Hawaiian Pizza,1,27/03/2015,17:52,13.25,,M,Classic,3
3556,1572,The Greek Pizza,1,27/03/2015,17:52,25.5,,XL,Classic,6
3557,1573,The Italian Supreme Pizza,1,27/03/2015,17:52,12.5,,S,Supreme,6
3558,1574,The Five Cheese Pizza,1,27/03/2015,17:56,18.5,,L,Veggie,6
3559,1574,The Four Cheese Pizza,1,27/03/2015,17:56,17.95,,L,Veggie,5
3560,1574,The Pepper Salami Pizza,1,27/03/2015,17:56,16.5,,M,Supreme,6
3561,1574,The Spinach Pesto Pizza,1,27/03/2015,17:56,20.75,,L,Veggie,6
3562,1575,The Mexicana Pizza,1,27/03/2015,17:56,16,,M,Veggie,8
3563,1575,The Pepperoni Pizza,1,27/03/2015,17:56,9.75,,S,Classic,2
3564,1575,The Spinach and Feta Pizza,1,27/03/2015,17:56,16,,M,Veggie,5
3565,1576,The Spinach and Feta Pizza,1,27/03/2015,18:04,12,,S,Veggie,5
3566,1577,"The Pepperoni, Mushroom, and Peppers Pizza",1,27/03/2015,18:15,14.5,,M,Classic,3
3567,1577,The Pepperoni Pizza,1,27/03/2015,18:15,9.75,,S,Classic,2
3568,1577,The Sicilian Pizza,1,27/03/2015,18:15,12.25,,S,Supreme,6
3569,1577,The Spinach Pesto Pizza,1,27/03/2015,18:15,20.75,,L,Veggie,6
3570,1578,The Five Cheese Pizza,1,27/03/2015,18:16,18.5,,L,Veggie,6
3571,1578,The Italian Capocollo Pizza,1,27/03/2015,18:16,20.5,,L,Classic,6
3572,1578,The Vegetables + Vegetables Pizza,1,27/03/2015,18:16,12,,S,Veggie,8
3573,1579,The Green Garden Pizza,1,27/03/2015,18:19,12,,S,Veggie,5
3574,1579,The Italian Supreme Pizza,1,27/03/2015,18:19,16.5,,M,Supreme,6
3575,1579,The Spinach and Feta Pizza,1,27/03/2015,18:19,16,,M,Veggie,5
3576,1579,The Vegetables + Vegetables Pizza,1,27/03/2015,18:19,12,,S,Veggie,8
3577,1580,The Five Cheese Pizza,1,27/03/2015,18:26,18.5,,L,Veggie,6
3578,1580,The Pepperoni Pizza,1,27/03/2015,18:26,9.75,,S,Classic,2
3579,1580,The Vegetables + Vegetables Pizza,1,27/03/2015,18:26,12,,S,Veggie,8
3580,1581,The Classic Deluxe Pizza,1,27/03/2015,18:46,16,,M,Classic,5
3581,1581,The Southwest Chicken Pizza,1,27/03/2015,18:46,16.75,,M,Chicken,8
3582,1581,The Spicy Italian Pizza,1,27/03/2015,18:46,20.75,,L,Supreme,6
3583,1582,The Italian Capocollo Pizza,1,27/03/2015,18:54,12,,S,Classic,6
3584,1583,The Southwest Chicken Pizza,1,27/03/2015,19:14,16.75,,M,Chicken,8
3585,1584,The Big Meat Pizza,1,27/03/2015,19:15,12,,S,Classic,4
3586,1584,The Italian Vegetables Pizza,1,27/03/2015,19:15,16.75,,M,Veggie,7
3587,1585,The Pepperoni Pizza,1,27/03/2015,19:18,12.5,,M,Classic,2
3588,1586,The Prosciutto and Arugula Pizza,1,27/03/2015,19:30,20.75,,L,Supreme,3
3589,1586,The Greek Pizza,1,27/03/2015,19:30,12,,S,Classic,6
3590,1586,The Vegetables + Vegetables Pizza,1,27/03/2015,19:30,16,,M,Veggie,8
3591,1587,The Classic Deluxe Pizza,1,27/03/2015,19:33,12,,S,Classic,5
3592,1588,The Chicken Pesto Pizza,1,27/03/2015,19:40,12.75,,S,Chicken,6
3593,1588,The Mediterranean Pizza,1,27/03/2015,19:40,20.25,,L,Veggie,7
3594,1588,"The Pepperoni, Mushroom, and Peppers Pizza",1,27/03/2015,19:40,14.5,,M,Classic,3
3595,1588,The Pepper Salami Pizza,1,27/03/2015,19:40,16.5,,M,Supreme,6
3596,1589,The California Chicken Pizza,1,27/03/2015,19:50,16.75,,M,Chicken,7
3597,1589,The Spinach Pesto Pizza,1,27/03/2015,19:50,16.5,,M,Veggie,6
3598,1590,The Calabrese Pizza,1,27/03/2015,19:59,16.25,,M,Supreme,6
3599,1590,The Italian Capocollo Pizza,1,27/03/2015,19:59,16,,M,Classic,6
3600,1590,The Prosciutto and Arugula Pizza,1,27/03/2015,19:59,16.5,,M,Supreme,3
3601,1590,The Sicilian Pizza,1,27/03/2015,19:59,12.25,,S,Supreme,6
3602,1591,The Barbecue Chicken Pizza,1,27/03/2015,20:03,16.75,,M,Chicken,6
3603,1591,The Hawaiian Pizza,1,27/03/2015,20:03,13.25,,M,Classic,3
3604,1591,The Italian Capocollo Pizza,1,27/03/2015,20:03,20.5,,L,Classic,6
3605,1592,The Pepperoni Pizza,1,27/03/2015,20:26,12.5,,M,Classic,2
3606,1592,The Spinach Pesto Pizza,1,27/03/2015,20:26,20.75,,L,Veggie,6
3607,1593,The Barbecue Chicken Pizza,1,27/03/2015,20:28,20.75,,L,Chicken,6
3608,1593,The Italian Capocollo Pizza,1,27/03/2015,20:28,16,,M,Classic,6
3609,1593,The Mexicana Pizza,1,27/03/2015,20:28,20.25,,L,Veggie,8
3610,1594,The Chicken Pesto Pizza,1,27/03/2015,20:53,16.75,,M,Chicken,6
3611,1594,The Green Garden Pizza,1,27/03/2015,20:53,12,,S,Veggie,5
3612,1594,The Spicy Italian Pizza,1,27/03/2015,20:53,16.5,,M,Supreme,6
3613,1594,The Spinach Supreme Pizza,1,27/03/2015,20:53,12.5,,S,Supreme,8
3614,1595,The Napolitana Pizza,1,27/03/2015,21:08,12,,S,Classic,5
3615,1596,The Chicken Pesto Pizza,1,27/03/2015,21:21,20.75,,L,Chicken,6
3616,1596,The Spinach and Feta Pizza,1,27/03/2015,21:21,20.25,,L,Veggie,5
3617,1597,The Barbecue Chicken Pizza,1,27/03/2015,21:43,12.75,,S,Chicken,6
3618,1597,The Chicken Pesto Pizza,1,27/03/2015,21:43,12.75,,S,Chicken,6
3619,1598,The Spicy Italian Pizza,1,27/03/2015,21:58,20.75,,L,Supreme,6
3620,1599,The Mediterranean Pizza,1,27/03/2015,22:16,16,,M,Veggie,7
3621,1599,"The Pepperoni, Mushroom, and Peppers Pizza",1,27/03/2015,22:16,17.5,,L,Classic,3
3622,1599,The Greek Pizza,1,27/03/2015,22:16,25.5,,XL,Classic,6
3623,1600,The Big Meat Pizza,1,27/03/2015,22:19,12,,S,Classic,4
3624,1600,The Spicy Italian Pizza,1,27/03/2015,22:19,20.75,,L,Supreme,6
3625,1601,The Big Meat Pizza,1,27/03/2015,22:37,12,,S,Classic,4
3626,1602,The Four Cheese Pizza,1,27/03/2015,22:52,17.95,,L,Veggie,5
3627,1602,The Spinach Supreme Pizza,1,27/03/2015,22:52,16.5,,M,Supreme,8
3628,1603,The Spinach and Feta Pizza,1,28/03/2015,11:41,12,,S,Veggie,5
3629,1604,The Hawaiian Pizza,1,28/03/2015,12:15,10.5,,S,Classic,3
3630,1605,The Thai Chicken Pizza,1,28/03/2015,12:17,20.75,,L,Chicken,5
3631,1606,The Barbecue Chicken Pizza,1,28/03/2015,12:37,12.75,,S,Chicken,6
3632,1606,The California Chicken Pizza,1,28/03/2015,12:37,16.75,,M,Chicken,7
3633,1606,The Chicken Pesto Pizza,1,28/03/2015,12:37,12.75,,S,Chicken,6
3634,1606,The Five Cheese Pizza,1,28/03/2015,12:37,18.5,,L,Veggie,6
3635,1606,The Four Cheese Pizza,1,28/03/2015,12:37,17.95,,L,Veggie,5
3636,1606,The Mexicana Pizza,1,28/03/2015,12:37,16,,M,Veggie,8
3637,1606,The Pepper Salami Pizza,1,28/03/2015,12:37,20.75,,L,Supreme,6
3638,1607,The California Chicken Pizza,1,28/03/2015,12:40,16.75,,M,Chicken,7
3639,1607,The Five Cheese Pizza,2,28/03/2015,12:40,18.5,,L,Veggie,6
3640,1607,The Prosciutto and Arugula Pizza,1,28/03/2015,12:40,12.5,,S,Supreme,3
3641,1607,The Sicilian Pizza,1,28/03/2015,12:40,12.25,,S,Supreme,6
3642,1607,The Thai Chicken Pizza,1,28/03/2015,12:40,20.75,,L,Chicken,5
3643,1607,The Greek Pizza,1,28/03/2015,12:40,20.5,,L,Classic,6
3644,1608,The Classic Deluxe Pizza,1,28/03/2015,12:40,20.5,,L,Classic,5
3645,1608,The Green Garden Pizza,1,28/03/2015,12:40,12,,S,Veggie,5
3646,1608,The Napolitana Pizza,1,28/03/2015,12:40,12,,S,Classic,5
3647,1608,The Spinach and Feta Pizza,1,28/03/2015,12:40,16,,M,Veggie,5
3648,1609,The Mexicana Pizza,1,28/03/2015,12:42,20.25,,L,Veggie,8
3649,1610,The Four Cheese Pizza,1,28/03/2015,12:45,17.95,,L,Veggie,5
3650,1610,The Vegetables + Vegetables Pizza,1,28/03/2015,12:45,12,,S,Veggie,8
3651,1611,The Barbecue Chicken Pizza,1,28/03/2015,12:57,16.75,,M,Chicken,6
3652,1611,The Hawaiian Pizza,1,28/03/2015,12:57,16.5,,L,Classic,3
3653,1611,The Hawaiian Pizza,1,28/03/2015,12:57,10.5,,S,Classic,3
3654,1612,The Barbecue Chicken Pizza,1,28/03/2015,13:35,16.75,,M,Chicken,6
3655,1612,The Pepperoni Pizza,1,28/03/2015,13:35,15.25,,L,Classic,2
3656,1612,The Spicy Italian Pizza,1,28/03/2015,13:35,20.75,,L,Supreme,6
3657,1612,The Spinach Pesto Pizza,1,28/03/2015,13:35,20.75,,L,Veggie,6
3658,1613,The Spinach and Feta Pizza,1,28/03/2015,13:47,20.25,,L,Veggie,5
3659,1614,The Napolitana Pizza,1,28/03/2015,13:58,12,,S,Classic,5
3660,1615,The Vegetables + Vegetables Pizza,1,28/03/2015,14:15,16,,M,Veggie,8
3661,1616,The Italian Supreme Pizza,1,28/03/2015,14:19,16.5,,M,Supreme,6
3662,1616,The Thai Chicken Pizza,1,28/03/2015,14:19,12.75,,S,Chicken,5
3663,1616,The Greek Pizza,1,28/03/2015,14:19,12,,S,Classic,6
3664,1617,The Southwest Chicken Pizza,1,28/03/2015,14:44,12.75,,S,Chicken,8
3665,1618,The Chicken Pesto Pizza,1,28/03/2015,14:48,16.75,,M,Chicken,6
3666,1619,The Pepperoni Pizza,1,28/03/2015,14:48,12.5,,M,Classic,2
3667,1619,The Spicy Italian Pizza,1,28/03/2015,14:48,12.5,,S,Supreme,6
3668,1619,The Spinach Pesto Pizza,1,28/03/2015,14:48,12.5,,S,Veggie,6
3669,1619,The Greek Pizza,1,28/03/2015,14:48,25.5,,XL,Classic,6
3670,1620,The Classic Deluxe Pizza,1,28/03/2015,15:08,20.5,,L,Classic,5
3671,1620,The Pepperoni Pizza,1,28/03/2015,15:08,12.5,,M,Classic,2
3672,1621,The Barbecue Chicken Pizza,1,28/03/2015,15:08,16.75,,M,Chicken,6
3673,1621,The Pepperoni Pizza,1,28/03/2015,15:08,9.75,,S,Classic,2
3674,1621,The Spinach and Feta Pizza,1,28/03/2015,15:08,16,,M,Veggie,5
3675,1622,The Green Garden Pizza,1,28/03/2015,15:14,16,,M,Veggie,5
3676,1622,The Mediterranean Pizza,1,28/03/2015,15:14,16,,M,Veggie,7
3677,1622,The Spicy Italian Pizza,1,28/03/2015,15:14,20.75,,L,Supreme,6
3678,1623,The Five Cheese Pizza,1,28/03/2015,15:23,18.5,,L,Veggie,6
3679,1624,The Italian Supreme Pizza,1,28/03/2015,15:50,16.5,,M,Supreme,6
3680,1624,The Pepperoni Pizza,1,28/03/2015,15:50,12.5,,M,Classic,2
3681,1624,The Spinach Pesto Pizza,1,28/03/2015,15:50,16.5,,M,Veggie,6
3682,1625,The Mexicana Pizza,1,28/03/2015,16:03,16,,M,Veggie,8
3683,1625,The Spinach Pesto Pizza,1,28/03/2015,16:03,16.5,,M,Veggie,6
3684,1626,The Barbecue Chicken Pizza,1,28/03/2015,16:07,16.75,,M,Chicken,6
3685,1626,The Big Meat Pizza,1,28/03/2015,16:07,12,,S,Classic,4
3686,1626,The Spicy Italian Pizza,1,28/03/2015,16:07,20.75,,L,Supreme,6
3687,1626,The Thai Chicken Pizza,1,28/03/2015,16:07,20.75,,L,Chicken,5
3688,1627,The Big Meat Pizza,1,28/03/2015,16:09,12,,S,Classic,4
3689,1627,The Pepperoni Pizza,1,28/03/2015,16:09,12.5,,M,Classic,2
3690,1628,The Barbecue Chicken Pizza,1,28/03/2015,16:16,20.75,,L,Chicken,6
3691,1628,The Italian Supreme Pizza,1,28/03/2015,16:16,12.5,,S,Supreme,6
3692,1628,"The Pepperoni, Mushroom, and Peppers Pizza",1,28/03/2015,16:16,17.5,,L,Classic,3
3693,1629,The Spicy Italian Pizza,1,28/03/2015,16:38,16.5,,M,Supreme,6
3694,1630,The California Chicken Pizza,1,28/03/2015,16:53,16.75,,M,Chicken,7
3695,1630,The Classic Deluxe Pizza,1,28/03/2015,16:53,16,,M,Classic,5
